region,subregion,updated_at,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_and_recreation_not_enough_data,grocery_and_pharmacy_not_enough_data,parks_not_enough_data,transit_stations_not_enough_data,workplaces_not_enough_data,residential_not_enough_data
Ireland,County Donegal,2020-03-29,-0.81,-0.39,-0.49,-0.56,-0.47,0.21,,,,,,True
Ireland,County Donegal,2020-04-05,-0.8,-0.33,-0.53,-0.62,-0.48,0.29,,,,,,True
Ireland,County Dublin,2020-03-29,-0.85,-0.35,-0.64,-0.82,-0.58,0.21,,,,,,
Ireland,County Dublin,2020-04-05,-0.81,-0.3,-0.51,-0.81,-0.57,0.21,,,,,,
Ireland,County Galway,2020-03-29,-0.82,-0.36,-0.6,-0.68,-0.51,0.21,,,,,,
Ireland,County Galway,2020-04-05,-0.82,-0.32,-0.72,-0.71,-0.52,0.21,,,,,,
Ireland,County Kerry,2020-03-29,-0.83,-0.44,-0.54,-0.76,-0.53,0.22,,,True,,,True
Ireland,County Kerry,2020-04-05,-0.82,-0.4,-0.78,-0.85,-0.54,0.3,,,True,,,True
Ireland,County Kildare,2020-03-29,-0.84,-0.36,-0.66,-0.71,-0.51,0.21,,,,,,
Ireland,County Kildare,2020-04-05,-0.81,-0.3,-0.64,-0.7,-0.52,0.21,,,,,,
Ireland,County Kilkenny,2020-03-29,-0.82,-0.37,-0.65,-0.77,-0.47,0.23,,,,True,,True
Ireland,County Kilkenny,2020-04-05,-0.81,-0.36,-0.75,-0.74,-0.47,0.3,,,,True,,True
Ireland,County Laois,2020-03-29,-0.79,-0.4,,-0.77,-0.48,0.22,,,True,,,True
Ireland,County Laois,2020-04-05,-0.77,-0.32,-0.7,-0.84,-0.44,0.22,,,True,,,True
Ireland,County Leitrim,2020-03-29,-0.93,-0.41,,,-0.5,,,,True,True,True,True
Ireland,County Leitrim,2020-04-05,-0.92,-0.39,-0.59,,-0.5,,,,True,True,True,True
Ireland,County Limerick,2020-03-29,-0.82,-0.35,-0.57,-0.74,-0.46,0.21,,,,,,
Ireland,County Limerick,2020-04-05,-0.81,-0.33,-0.68,-0.77,-0.5,0.33,,,,,,True
Ireland,County Longford,2020-03-29,-0.77,-0.4,,,-0.45,,,,True,True,,True
Ireland,County Longford,2020-04-05,-0.76,-0.36,,,-0.45,,,,True,True,,True
Ireland,County Louth,2020-03-29,-0.84,-0.39,-0.67,-0.84,-0.49,0.24,,,True,,,True
Ireland,County Louth,2020-04-05,-0.8,-0.3,-0.64,-0.75,-0.49,0.31,,,True,,,True
Ireland,County Mayo,2020-03-29,-0.85,-0.44,-0.31,-0.78,-0.47,0.22,,,True,,,True
Ireland,County Mayo,2020-04-05,-0.87,-0.36,-0.5,-0.85,-0.48,0.29,,,True,,,True
Ireland,County Meath,2020-03-29,-0.8,-0.33,-0.54,-0.59,-0.49,0.21,,,True,,,
Ireland,County Meath,2020-04-05,-0.75,-0.27,-0.5,-0.53,-0.47,0.22,,,True,,,
Ireland,County Monaghan,2020-03-29,-0.8,-0.43,,-0.58,-0.49,0.18,,,True,True,,True
Ireland,County Monaghan,2020-04-05,-0.79,-0.35,,-0.74,-0.43,0.18,,,True,True,,True
Ireland,County Offaly,2020-03-29,-0.79,-0.38,-0.4,-0.65,-0.47,0.22,,,,True,,True
Ireland,County Offaly,2020-04-05,-0.75,-0.32,-0.51,-0.62,-0.47,0.26,,,,True,,True
Ireland,County Roscommon,2020-03-29,-0.86,-0.38,,,-0.43,0.18,,,True,True,,True
Ireland,County Roscommon,2020-04-05,-0.83,-0.31,,,-0.47,0.18,,,True,True,,True
Ireland,County Sligo,2020-03-29,-0.89,-0.44,-0.48,-0.69,-0.44,0.09,,,True,,,True
Ireland,County Sligo,2020-04-05,-0.88,-0.42,-0.58,-0.79,-0.49,0.09,,,True,,,True
Ireland,County Tipperary,2020-03-29,-0.8,-0.36,-0.61,-0.73,-0.46,0.21,,,,,,True
Ireland,County Tipperary,2020-04-05,-0.79,-0.31,-0.74,-0.81,-0.46,0.29,,,,,,True
Ireland,County Waterford,2020-03-29,-0.87,-0.45,-0.75,-0.77,-0.46,0.2,,,,,,True
Ireland,County Waterford,2020-04-05,-0.86,-0.41,-0.85,-0.81,-0.48,0.28,,,,,,True
Ireland,County Westmeath,2020-03-29,-0.85,-0.48,-0.45,-0.75,-0.52,0.24,,,True,,,True
Ireland,County Westmeath,2020-04-05,-0.83,-0.44,-0.59,-0.81,-0.52,0.27,,,True,,,True
Ireland,County Wexford,2020-03-29,-0.83,-0.42,-0.7,-0.71,-0.52,0.22,,,True,,,True
Ireland,County Wexford,2020-04-05,-0.79,-0.34,-0.71,-0.72,-0.49,0.3,,,True,,,True
Ireland,County Wicklow,2020-03-29,-0.89,-0.4,-0.79,-0.76,-0.53,0.27,,,,,,True
Ireland,County Wicklow,2020-04-05,-0.85,-0.33,-0.74,-0.73,-0.53,0.35,,,,,,True
Israel,,2020-03-29,-0.67,-0.13,-0.56,-0.61,-0.59,0.3,,,,,,
Israel,,2020-04-05,-0.75,0.06,-0.52,-0.57,-0.6,0.3,,,,,,
Italy,,2020-03-29,-0.94,-0.85,-0.9,-0.87,-0.63,0.24,,,,,,
Italy,,2020-04-05,-0.95,-0.82,-0.9,-0.86,-0.62,0.24,,,,,,
Italy,Abruzzo,2020-03-29,-0.94,-0.84,-0.89,-0.9,-0.63,0.24,,,,,,
Italy,Abruzzo,2020-04-05,-0.95,-0.79,-0.9,-0.89,-0.62,0.25,,,,,,
Italy,Aosta,2020-03-29,-0.95,-0.88,-0.91,-0.86,-0.67,0.36,,,,,,True
Italy,Aosta,2020-04-05,-0.96,-0.87,-0.89,-0.86,-0.64,0.34,,,,,,True
Italy,Apulia,2020-03-29,-0.94,-0.85,-0.88,-0.88,-0.64,0.25,,,,,,
Italy,Apulia,2020-04-05,-0.94,-0.81,-0.88,-0.88,-0.63,0.25,,,,,,
Italy,Basilicata,2020-03-29,-0.91,-0.84,-0.77,-0.86,-0.58,0.22,,,,,,
Italy,Basilicata,2020-04-05,-0.93,-0.79,-0.78,-0.83,-0.59,0.22,,,,,,
Italy,Calabria,2020-03-29,-0.94,-0.92,-0.85,-0.9,-0.63,0.22,,,,,,
Italy,Calabria,2020-04-05,-0.95,-0.91,-0.85,-0.9,-0.62,0.22,,,,,,
Italy,Campania,2020-03-29,-0.94,-0.78,-0.91,-0.89,-0.67,0.23,,,,,,
Italy,Campania,2020-04-05,-0.95,-0.74,-0.9,-0.88,-0.66,0.24,,,,,,
Italy,Emilia-Romagna,2020-03-29,-0.96,-0.94,-0.88,-0.88,-0.65,0.24,,,,,,
Italy,Emilia-Romagna,2020-04-05,-0.96,-0.93,-0.88,-0.87,-0.63,0.24,,,,,,
Italy,Friuli-Venezia Giulia,2020-03-29,-0.95,-0.94,-0.9,-0.83,-0.59,0.24,,,,,,
Italy,Friuli-Venezia Giulia,2020-04-05,-0.95,-0.94,-0.91,-0.83,-0.58,0.24,,,,,,
Italy,Lazio,2020-03-29,-0.94,-0.76,-0.9,-0.88,-0.62,0.24,,,,,,
Italy,Lazio,2020-04-05,-0.94,-0.71,-0.89,-0.87,-0.61,0.24,,,,,,
Italy,Liguria,2020-03-29,-0.94,-0.8,-0.91,-0.85,-0.6,0.23,,,,,,
Italy,Liguria,2020-04-05,-0.94,-0.78,-0.91,-0.84,-0.59,0.23,,,,,,
Italy,Lombardy,2020-03-29,-0.95,-0.81,-0.91,-0.89,-0.65,0.24,,,,,,
Italy,Lombardy,2020-04-05,-0.96,-0.77,-0.9,-0.88,-0.64,0.24,,,,,,
Italy,Marche,2020-03-29,-0.95,-0.88,-0.91,-0.86,-0.64,0.26,,,,,,
Italy,Marche,2020-04-05,-0.95,-0.86,-0.91,-0.85,-0.64,0.27,,,,,,
Italy,Molise,2020-03-29,-0.91,-0.82,-0.84,-0.8,-0.6,0.29,,,,,,
Italy,Molise,2020-04-05,-0.94,-0.81,-0.84,-0.81,-0.59,0.28,,,,,,
Italy,Piedmont,2020-03-29,-0.94,-0.82,-0.89,-0.85,-0.59,0.23,,,,,,
Italy,Piedmont,2020-04-05,-0.95,-0.8,-0.88,-0.85,-0.59,0.23,,,,,,
Italy,Sardinia,2020-03-29,-0.94,-0.92,-0.87,-0.81,-0.56,0.22,,,,,,
Italy,Sardinia,2020-04-05,-0.94,-0.92,-0.87,-0.8,-0.54,0.22,,,,,,
Italy,Sicily,2020-03-29,-0.95,-0.93,-0.91,-0.89,-0.68,0.25,,,,,,
Italy,Sicily,2020-04-05,-0.96,-0.93,-0.91,-0.89,-0.67,0.25,,,,,,
Italy,Trentino-South Tyrol,2020-03-29,-0.96,-0.94,-0.93,-0.86,-0.65,0.25,,,,,,
Italy,Trentino-South Tyrol,2020-04-05,-0.95,-0.93,-0.91,-0.85,-0.64,0.25,,,,,,
Italy,Tuscany,2020-03-29,-0.94,-0.84,-0.91,-0.85,-0.62,0.25,,,,,,
Italy,Tuscany,2020-04-05,-0.95,-0.81,-0.9,-0.84,-0.61,0.25,,,,,,
Italy,Umbria,2020-03-29,-0.95,-0.89,-0.86,-0.81,-0.61,0.25,,,,,,
Italy,Umbria,2020-04-05,-0.95,-0.86,-0.86,-0.8,-0.59,0.25,,,,,,
Italy,Veneto,2020-03-29,-0.96,-0.95,-0.91,-0.89,-0.62,0.25,,,,,,
Italy,Veneto,2020-04-05,-0.96,-0.95,-0.91,-0.88,-0.61,0.25,,,,,,
Jamaica,,2020-03-29,-0.53,-0.36,-0.5,-0.5,-0.29,0.12,,,,,,
Jamaica,,2020-04-05,-0.58,-0.39,-0.54,-0.55,-0.33,0.13,,,,,,
Japan,,2020-03-29,-0.26,-0.07,-0.25,-0.41,-0.09,0.07,,,,,,
Japan,,2020-04-05,-0.25,0.02,0.03,-0.43,-0.13,0.08,,,,,,
Japan,Aichi,2020-03-29,-0.14,0.01,-0.11,-0.35,-0.05,0.06,,,,,,
Japan,Aichi,2020-04-05,-0.19,0.05,0.19,-0.43,-0.1,0.07,,,,,,
Japan,Akita,2020-03-29,-0.01,0.05,0.19,-0.2,0.0,0.03,,,,,,
Japan,Akita,2020-04-05,-0.14,0.02,-0.23,-0.38,-0.06,0.07,,,,,,
Japan,Aomori,2020-03-29,-0.11,0.01,0.11,-0.2,0.0,0.03,,,,,,
Japan,Aomori,2020-04-05,-0.21,0.02,-0.12,-0.35,-0.08,0.06,,,,,,
Japan,Chiba,2020-03-29,-0.43,-0.21,-0.61,-0.53,-0.15,0.11,,,,,,
Japan,Chiba,2020-04-05,-0.35,-0.01,-0.14,-0.53,-0.18,0.1,,,,,,
Japan,Ehime,2020-03-29,-0.05,0.05,0.29,-0.12,0.0,0.03,,,,,,
Japan,Ehime,2020-04-05,-0.18,0.04,0.58,-0.24,-0.06,0.06,,,,,,
Japan,Fukui,2020-03-29,-0.13,0.05,-0.18,-0.19,-0.02,0.06,,,,,,
Japan,Fukui,2020-04-05,-0.35,0.03,-0.2,-0.41,-0.17,0.1,,,,,,
Japan,Fukuoka,2020-03-29,-0.13,0.06,0.34,-0.34,-0.03,0.04,,,,,,
Japan,Fukuoka,2020-04-05,-0.25,0.03,0.34,-0.5,-0.14,0.08,,,,,,
Japan,Fukushima,2020-03-29,-0.21,-0.07,-0.51,-0.35,-0.04,0.07,,,,,,
Japan,Fukushima,2020-04-05,-0.15,0.03,0.04,-0.36,-0.08,0.07,,,,,,
Japan,Gifu,2020-03-29,-0.14,0.03,-0.25,-0.32,-0.04,0.06,,,,,,
Japan,Gifu,2020-04-05,-0.22,0.06,0.01,-0.35,-0.1,0.08,,,,,,
Japan,Gunma,2020-03-29,-0.33,-0.15,-0.55,-0.49,-0.08,0.09,,,,,,
Japan,Gunma,2020-04-05,-0.2,0.0,-0.01,-0.4,-0.09,0.07,,,,,,
Japan,Hiroshima,2020-03-29,-0.07,0.07,0.15,-0.24,-0.01,0.03,,,,,,
Japan,Hiroshima,2020-04-05,-0.15,0.08,0.27,-0.32,-0.09,0.05,,,,,,
Japan,Hokkaido,2020-03-29,-0.07,0.03,-0.02,-0.27,-0.05,0.03,,,,,,
Japan,Hokkaido,2020-04-05,-0.14,0.02,-0.16,-0.36,-0.11,0.05,,,,,,
Japan,Hyogo,2020-03-29,-0.12,0.05,-0.1,-0.31,-0.04,0.05,,,,,,
Japan,Hyogo,2020-04-05,-0.18,0.06,0.14,-0.39,-0.11,0.06,,,,,,
Japan,Ibaraki,2020-03-29,-0.31,-0.16,-0.6,-0.51,-0.1,0.1,,,,,,
Japan,Ibaraki,2020-04-05,-0.25,-0.01,-0.24,-0.44,-0.11,0.09,,,,,,
Japan,Ishikawa,2020-03-29,-0.08,0.08,-0.23,-0.3,-0.01,0.04,,,,,,
Japan,Ishikawa,2020-04-05,-0.21,0.09,-0.12,-0.43,-0.1,0.07,,,,,,
Japan,Iwate,2020-03-29,-0.05,0.05,0.06,-0.19,0.01,0.03,,,,,,
Japan,Iwate,2020-04-05,-0.12,0.05,-0.18,-0.33,-0.07,0.06,,,,,,
Japan,Kagawa,2020-03-29,-0.07,0.04,0.19,-0.22,-0.01,0.03,,,,,,
Japan,Kagawa,2020-04-05,-0.14,0.06,0.46,-0.33,-0.06,0.05,,,,,,
Japan,Kagoshima,2020-03-29,-0.05,0.04,0.16,-0.15,0.04,0.02,,,,,,
Japan,Kagoshima,2020-04-05,-0.1,0.07,0.29,-0.27,-0.04,0.05,,,,,,
Japan,Kanagawa,2020-03-29,-0.55,-0.31,-0.66,-0.55,-0.23,0.13,,,,,,
Japan,Kanagawa,2020-04-05,-0.34,0.01,-0.03,-0.48,-0.2,0.1,,,,,,
Japan,Kochi,2020-03-29,-0.03,0.03,0.23,-0.07,0.0,0.02,,,,,,
Japan,Kochi,2020-04-05,-0.14,0.02,0.18,-0.18,-0.07,0.05,,,,,,
Japan,Kumamoto,2020-03-29,-0.13,0.04,0.36,-0.14,-0.01,0.04,,,,,,
Japan,Kumamoto,2020-04-05,-0.18,0.03,0.32,-0.25,-0.1,0.06,,,,,,
Japan,Kyoto,2020-03-29,-0.1,0.07,0.12,-0.32,-0.03,0.04,,,,,,
Japan,Kyoto,2020-04-05,-0.25,0.06,0.12,-0.48,-0.12,0.07,,,,,,
Japan,Mie,2020-03-29,-0.09,0.04,-0.2,-0.33,-0.01,0.05,,,,,,
Japan,Mie,2020-04-05,-0.17,0.08,-0.01,-0.41,-0.08,0.07,,,,,,
Japan,Miyagi,2020-03-29,-0.14,0.0,-0.37,-0.35,-0.02,0.05,,,,,,
Japan,Miyagi,2020-04-05,-0.31,0.0,-0.02,-0.54,-0.16,0.09,,,,,,
Japan,Miyazaki,2020-03-29,-0.07,0.07,0.04,-0.15,0.02,0.03,,,,,,
Japan,Miyazaki,2020-04-05,-0.13,0.05,0.19,-0.27,-0.06,0.05,,,,,,
Japan,Nagano,2020-03-29,-0.31,-0.11,-0.56,-0.44,-0.04,0.08,,,,,,
Japan,Nagano,2020-04-05,-0.18,0.05,-0.07,-0.42,-0.07,0.06,,,,,,
Japan,Nagasaki,2020-03-29,-0.03,0.08,0.3,-0.12,0.03,0.02,,,,,,
Japan,Nagasaki,2020-04-05,-0.15,0.08,0.29,-0.34,-0.07,0.06,,,,,,
Japan,Nara,2020-03-29,-0.07,0.11,0.1,-0.27,-0.05,0.04,,,,,,
Japan,Nara,2020-04-05,-0.13,0.16,0.55,-0.3,-0.09,0.06,,,,,,
Japan,Niigata,2020-03-29,-0.11,0.03,-0.22,-0.35,-0.03,0.05,,,,,,
Japan,Niigata,2020-04-05,-0.14,0.02,-0.31,-0.43,-0.09,0.07,,,,,,
Japan,Oita,2020-03-29,-0.08,0.05,0.22,-0.17,-0.01,0.03,,,,,,
Japan,Oita,2020-04-05,-0.18,0.03,0.16,-0.3,-0.1,0.06,,,,,,
Japan,Okayama,2020-03-29,-0.07,0.07,0.17,-0.18,0.0,0.03,,,,,,
Japan,Okayama,2020-04-05,-0.15,0.05,0.39,-0.28,-0.08,0.05,,,,,,
Japan,Okinawa,2020-03-29,-0.09,0.0,-0.14,-0.27,0.01,0.03,,,,,,
Japan,Okinawa,2020-04-05,-0.19,0.02,-0.18,-0.4,-0.08,0.06,,,,,,
Japan,Osaka,2020-03-29,-0.21,0.03,-0.08,-0.39,-0.07,0.06,,,,,,
Japan,Osaka,2020-04-05,-0.29,0.04,0.19,-0.48,-0.14,0.07,,,,,,
Japan,Saga,2020-03-29,-0.04,0.06,0.48,-0.19,0.0,0.03,,,,,,
Japan,Saga,2020-04-05,-0.15,0.05,0.25,-0.34,-0.08,0.07,,,,,,
Japan,Saitama,2020-03-29,-0.51,-0.28,-0.61,-0.53,-0.2,0.12,,,,,,
Japan,Saitama,2020-04-05,-0.3,-0.01,-0.09,-0.5,-0.18,0.09,,,,,,
Japan,Shiga,2020-03-29,-0.06,0.07,-0.08,-0.25,-0.02,0.04,,,,,,
Japan,Shiga,2020-04-05,-0.15,0.1,0.34,-0.37,-0.08,0.06,,,,,,
Japan,Shimane,2020-03-29,0.01,0.06,0.45,0.04,0.05,0.01,,,,,,
Japan,Shimane,2020-04-05,-0.04,0.13,0.53,-0.05,-0.03,0.03,,,,,,
Japan,Shizuoka,2020-03-29,-0.17,-0.04,-0.47,-0.38,-0.06,0.07,,,,,,
Japan,Shizuoka,2020-04-05,-0.18,0.06,0.16,-0.4,-0.1,0.07,,,,,,
Japan,Tochigi,2020-03-29,-0.33,-0.16,-0.61,-0.46,-0.09,0.1,,,,,,
Japan,Tochigi,2020-04-05,-0.21,0.01,-0.11,-0.4,-0.08,0.07,,,,,,
Japan,Tokushima,2020-03-29,-0.04,0.03,0.27,-0.13,0.0,0.03,,,,,,
Japan,Tokushima,2020-04-05,-0.13,0.06,0.51,-0.16,-0.05,0.05,,,,,,
Japan,Tokyo,2020-03-29,-0.63,-0.32,-0.66,-0.59,-0.27,0.14,,,,,,
Japan,Tokyo,2020-04-05,-0.5,-0.04,-0.3,-0.58,-0.27,0.12,,,,,,
Japan,Tottori,2020-03-29,0.01,0.09,0.15,-0.13,0.02,0.02,,,,,,
Japan,Tottori,2020-04-05,-0.05,0.13,0.13,-0.22,-0.05,0.04,,,,,,
Japan,Toyama,2020-03-29,-0.06,0.07,-0.19,-0.26,0.0,0.04,,,,,,
Japan,Toyama,2020-04-05,-0.25,0.06,-0.05,-0.41,-0.09,0.08,,,,,,
Japan,Wakayama,2020-03-29,-0.06,0.08,0.16,-0.21,-0.02,0.04,,,,,,
Japan,Wakayama,2020-04-05,-0.13,0.09,0.53,-0.23,-0.05,0.05,,,,,,
Japan,Yamagata,2020-03-29,-0.03,0.06,-0.12,-0.27,-0.01,0.03,,,,,,
Japan,Yamagata,2020-04-05,-0.19,0.02,-0.25,-0.45,-0.1,0.07,,,,,,
Japan,Yamaguchi,2020-03-29,-0.04,0.09,0.49,-0.06,0.01,0.03,,,,,,
Japan,Yamaguchi,2020-04-05,-0.1,0.08,0.57,-0.2,-0.06,0.05,,,,,,
Japan,Yamanashi,2020-03-29,-0.29,-0.13,-0.56,-0.51,-0.09,0.08,,,,,,
Japan,Yamanashi,2020-04-05,-0.19,0.05,0.03,-0.35,-0.08,0.07,,,,,,
Jordan,,2020-03-29,-0.74,-0.52,-0.59,-0.89,-0.73,0.27,,,,,,
Jordan,,2020-04-05,-0.69,-0.44,-0.56,-0.88,-0.7,0.27,,,,,,
Kansas,,2020-03-29,-0.36,-0.14,0.72,-0.2,-0.3,0.09,,,,,,
Kansas,,2020-04-05,-0.43,-0.18,0.25,-0.3,-0.34,0.1,,,,,,
Kansas,Allen County,2020-03-29,-0.19,-0.02,,,-0.14,,,,True,True,True,True
Kansas,Allen County,2020-04-05,-0.28,-0.02,,,-0.26,,,,True,True,True,True
Kansas,Anderson County,2020-03-29,-0.18,,,,-0.27,,True,True,True,True,True,True
Kansas,Anderson County,2020-04-05,-0.33,,,,-0.28,,True,True,True,True,True,True
Kansas,Atchison County,2020-03-29,-0.24,,,,-0.27,,,True,True,True,True,True
Kansas,Atchison County,2020-04-05,-0.2,,,,-0.24,,,True,True,True,True,True
Kansas,Barton County,2020-03-29,-0.12,0.03,,,-0.15,-0.01,,,True,True,,True
Kansas,Barton County,2020-04-05,-0.31,-0.16,,,-0.24,-0.01,,,True,True,,True
Kansas,Bourbon County,2020-03-29,-0.38,-0.21,,,-0.29,,,,True,True,True,True
Kansas,Bourbon County,2020-04-05,-0.37,-0.15,,,-0.37,,,,True,True,True,True
Kansas,Brown County,2020-03-29,0.08,0.0,,,-0.2,,,True,True,True,True,True
Kansas,Brown County,2020-04-05,-0.18,-0.13,,,-0.31,,,True,True,True,True,True
Kansas,Butler County,2020-03-29,-0.19,-0.11,-0.46,,-0.25,0.15,,,True,True,,True
Kansas,Butler County,2020-04-05,-0.36,-0.21,-0.46,,-0.3,0.19,,,True,True,,True
Kansas,Cherokee County,2020-03-29,0.05,0.16,,,-0.23,-0.04,,,True,True,,True
Kansas,Cherokee County,2020-04-05,-0.24,0.05,,,-0.33,-0.04,,,True,True,,True
Kansas,Clay County,2020-03-29,-0.16,-0.22,,,-0.27,,True,True,True,True,True,True
Kansas,Clay County,2020-04-05,-0.23,-0.22,,,-0.39,,True,True,True,True,True,True
Kansas,Cloud County,2020-03-29,-0.27,,,,-0.2,,,True,True,True,True,True
Kansas,Cloud County,2020-04-05,-0.47,,,,-0.29,,,True,True,True,True,True
Kansas,Coffey County,2020-03-29,-0.67,-0.24,,-0.29,-0.35,,True,True,True,,True,True
Kansas,Coffey County,2020-04-05,-0.73,-0.49,,-0.26,-0.4,,True,True,True,,True,True
Kansas,Cowley County,2020-03-29,-0.17,0.05,,,-0.28,0.12,,,True,True,,True
Kansas,Cowley County,2020-04-05,-0.35,-0.2,,,-0.35,0.18,,,True,True,,True
Kansas,Crawford County,2020-03-29,-0.42,-0.29,,,-0.22,0.15,,,True,True,,True
Kansas,Crawford County,2020-04-05,-0.46,-0.28,,,-0.23,0.18,,,True,True,,True
Kansas,Dickinson County,2020-03-29,-0.29,-0.04,,-0.09,-0.24,,,,True,True,,True
Kansas,Dickinson County,2020-04-05,-0.44,-0.14,,-0.21,-0.29,,,,True,True,,True
Kansas,Doniphan County,2020-03-29,,,,,-0.24,,True,True,True,True,True,True
Kansas,Doniphan County,2020-04-05,,,,,-0.2,,True,True,True,True,True,True
Kansas,Douglas County,2020-03-29,-0.5,-0.2,0.88,-0.26,-0.38,0.11,,,,True,,
Kansas,Douglas County,2020-04-05,-0.53,-0.21,0.57,-0.28,-0.4,0.12,,,,True,,
Kansas,Ellis County,2020-03-29,-0.34,-0.19,,-0.17,-0.14,-0.01,,,True,True,,True
Kansas,Ellis County,2020-04-05,-0.52,-0.23,,-0.12,-0.27,-0.01,,,True,True,,True
Kansas,Ellsworth County,2020-03-29,,,,,-0.16,,True,True,True,True,True,True
Kansas,Ellsworth County,2020-04-05,,-0.31,,,-0.26,,True,True,True,True,True,True
Kansas,Finney County,2020-03-29,-0.24,0.02,,-0.24,-0.15,0.12,,,True,True,,True
Kansas,Finney County,2020-04-05,-0.5,-0.29,,-0.51,-0.24,0.17,,,True,True,,True
Kansas,Ford County,2020-03-29,-0.21,-0.01,,-0.08,-0.16,0.11,,,True,,,True
Kansas,Ford County,2020-04-05,-0.42,-0.22,,-0.17,-0.32,0.14,,,True,,,True
Kansas,Franklin County,2020-03-29,-0.3,-0.27,,-0.17,-0.2,0.15,,,True,,,True
Kansas,Franklin County,2020-04-05,-0.34,-0.19,,-0.28,-0.19,0.12,,,True,,,True
Kansas,Geary County,2020-03-29,-0.38,-0.18,,,-0.33,0.15,,,True,True,,True
Kansas,Geary County,2020-04-05,-0.43,-0.24,,,-0.34,0.2,,,True,True,,True
Kansas,Grant County,2020-03-29,-0.2,,,,-0.14,,True,True,True,True,True,True
Kansas,Grant County,2020-04-05,-0.22,,,,-0.23,,True,True,True,True,True,True
Kansas,Greenwood County,2020-03-29,,,,,-0.27,,True,True,True,True,True,True
Kansas,Greenwood County,2020-04-05,,,,,-0.29,,True,True,True,True,True,True
Kansas,Harper County,2020-03-29,-0.61,,,,,,True,True,True,True,True,True
Kansas,Harper County,2020-04-05,-0.65,,,,-0.28,,True,True,True,True,True,True
Kansas,Harvey County,2020-03-29,-0.13,-0.01,,-0.38,-0.31,0.14,,,True,,,True
Kansas,Harvey County,2020-04-05,-0.52,0.27,,-0.38,-0.37,0.19,,,True,,,True
Kansas,Jackson County,2020-03-29,-0.24,-0.33,,,-0.35,,,True,True,True,True,True
Kansas,Jackson County,2020-04-05,-0.29,-0.26,,,-0.32,,,True,True,True,True,True
Kansas,Jefferson County,2020-03-29,-0.62,0.13,,,-0.31,,True,,True,True,True,True
Kansas,Jefferson County,2020-04-05,-0.62,0.05,,,-0.38,,True,,True,True,True,True
Kansas,Johnson County,2020-03-29,-0.42,-0.24,1.92,-0.2,-0.4,0.12,,,,,,
Kansas,Johnson County,2020-04-05,-0.45,-0.24,1.42,-0.25,-0.42,0.12,,,,,,
Kansas,Kingman County,2020-03-29,-0.51,,,,-0.28,,True,True,True,True,True,True
Kansas,Kingman County,2020-04-05,-0.46,,,,-0.27,,True,True,True,True,True,True
Kansas,Labette County,2020-03-29,-0.13,0.0,,,-0.06,,,,True,True,,True
Kansas,Labette County,2020-04-05,-0.34,-0.15,,,-0.19,,,,True,True,,True
Kansas,Leavenworth County,2020-03-29,-0.3,-0.19,,-0.43,-0.32,0.17,,,True,,,True
Kansas,Leavenworth County,2020-04-05,-0.34,-0.08,,-0.54,-0.33,0.19,,,True,,,True
Kansas,Linn County,2020-03-29,,,,,-0.17,,True,True,True,True,True,True
Kansas,Linn County,2020-04-05,,,,,-0.25,,True,True,True,True,True,True
Kansas,Lyon County,2020-03-29,-0.41,-0.27,,-0.31,-0.23,0.15,,,True,,,True
Kansas,Lyon County,2020-04-05,-0.48,-0.28,,-0.34,-0.25,0.18,,,True,,,True
Kansas,Marion County,2020-03-29,-0.32,,,,-0.28,,True,True,True,True,True,True
Kansas,Marion County,2020-04-05,-0.3,,,,-0.36,,True,True,True,True,True,True
Kansas,Marshall County,2020-03-29,-0.15,,,,-0.13,,,True,True,True,True,True
Kansas,Marshall County,2020-04-05,-0.3,,,,-0.26,,,True,True,True,True,True
Kansas,McPherson County,2020-03-29,-0.32,-0.09,,-0.16,-0.26,0.13,,,True,,,True
Kansas,McPherson County,2020-04-05,-0.42,-0.2,,-0.26,-0.31,0.16,,,True,,,True
Kansas,Miami County,2020-03-29,-0.19,-0.16,,,-0.28,0.16,,,True,True,,True
Kansas,Miami County,2020-04-05,-0.34,-0.13,,,-0.31,0.18,,,True,True,,True
Kansas,Mitchell County,2020-03-29,-0.73,,,,-0.24,,True,True,True,True,True,True
Kansas,Mitchell County,2020-04-05,-0.71,,,,-0.24,,True,True,True,True,True,True
Kansas,Montgomery County,2020-03-29,-0.08,0.13,,,0.01,0.09,,,True,True,,True
Kansas,Montgomery County,2020-04-05,-0.3,-0.07,,,-0.05,0.14,,,True,True,,True
Kansas,Morris County,2020-03-29,,,,,-0.29,,True,True,True,True,True,True
Kansas,Morris County,2020-04-05,,,,,-0.45,,True,True,True,True,True,True
Kansas,Nemaha County,2020-03-29,-0.4,,,,-0.15,,True,True,True,True,True,True
Kansas,Nemaha County,2020-04-05,-0.76,,,,-0.26,,True,True,True,True,True,True
Kansas,Neosho County,2020-03-29,-0.11,0.15,,-0.22,-0.18,,,,True,True,,True
Kansas,Neosho County,2020-04-05,-0.29,-0.08,,-0.54,-0.27,,,,True,True,,True
Kansas,Osage County,2020-03-29,-0.51,-0.07,,,-0.12,,True,True,True,True,True,True
Kansas,Osage County,2020-04-05,-0.66,0.07,,,-0.22,,True,True,True,True,True,True
Kansas,Ottawa County,2020-03-29,,,,,-0.24,,True,True,True,True,True,True
